2013-14|Ann Arbor, Michigan|Advertising/Interactive Design Agency|25|42.2808256|-83.7430378
2013-14|Ann Arbor, Michigan|Financial Services/Banking|25.5|42.2808256|-83.7430378
2011-12|Ann Arbor, Michigan|Advertising/Interactive Design Agency|25|42.2808256|-83.7430378
2011-12|Ann Arbor, Michigan|University/College/Academic Library/Archives|unpaid|42.2808256|-83.7430378
2011-12|Ann Arbor, Michigan|Automotive/Transportation|23|42.2808256|-83.7430378
2011-12|Falls Church, Virginia|Consulting|22|38.882334|-77.1710914
2012-13|Ann Arbor, Michigan|Automotive/Transportation|23|42.2808256|-83.7430378
2011-12|New York City, New York|Start-Up|20|40.7127837|-74.0059413
2013-14|Ann Arbor, Michigan|Automotive/Transportation|26.71|42.2808256|-83.7430378
2011-12|Palo Alto, California|Technology/Telecommunications|47.88|37.4418834|-122.1430195
2012-13|Ann Arbor, Michigan|Consulting|10|42.2808256|-83.7430378
2011-12|San Francisco, California|Technology/Telecommunications|25|37.7749295|-122.4194155
2013-14|Ann Arbor, Michigan|Consulting|15|42.2808256|-83.7430378
2012-13|Santa Clara, California|Technology/Telecommunications|35|37.3541079|-121.9552356
2013-14|Ann Arbor, Michigan|Consulting|17|42.2808256|-83.7430378
2012-13|Van Buren Twp, Michigan|Consumer Goods|24|42.2203171|-83.4838244
2013-14|Ann Arbor, Michigan|Consulting|17|42.2808256|-83.7430378
2011-12|Washington, District of Columbia|Government/Government Library/Archives|unpaid|38.9071923|-77.0368707
2013-14|Ann Arbor, Michigan|Consulting|20|42.2808256|-83.7430378
2011-12|Washington, District of Columbia|Museum/Historical Society/Archives|12.5|38.9071923|-77.0368707
2013-14|Ann Arbor, Michigan|Consulting|20|42.2808256|-83.7430378
2011-12|Alexandria, Virginia|Government/Government Library/Archives|55.77|38.8048355|-77.0469214
2013-14|Ann Arbor, Michigan|Consulting|25|42.2808256|-83.7430378
2011-12|Allendale, Michigan|University/College/Academic Library/Archives|10|42.9721861|-85.9540218
2013-14|Ann Arbor, Michigan|Consulting|28|42.2808256|-83.7430378
2011-12|Andover, Massachusetts|Nonprofit|20|42.6583356|-71.1367953
2011-12|Ann Arbor, Michigan|Consulting|21.5|42.2808256|-83.7430378
2011-12|Ann Abror, Michigan|Nonprofit|20|42.2808256|-83.7430378
2011-12|Ann Arbor, Michigan|Consulting|unpaid|42.2808256|-83.7430378
